ALERT_ID,ALERT_TYPE,IS_FRAUD,TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,TX_TYPE,TX_AMOUNT,TIMESTAMP
265,cycle,True,698327,1344,9832,TRANSFER,16.79,106
62,fan_in,True,699961,2682,9044,TRANSFER,3.33,106
169,fan_in,True,700622,1804,7448,TRANSFER,3.86,106
364,cycle,True,700956,9343,8008,TRANSFER,16.85,106
254,cycle,True,703033,9967,9799,TRANSFER,16.61,106
254,cycle,True,704335,3907,8948,TRANSFER,16.61,107
301,cycle,True,706796,2443,5355,TRANSFER,17.29,107
128,fan_in,True,708173,9508,7973,TRANSFER,4.47,107
265,cycle,True,708489,7099,9372,TRANSFER,16.79,107
378,cycle,True,708872,8056,3234,TRANSFER,14.48,107
397,cycle,True,708936,9288,3128,TRANSFER,11.5,107
203,cycle,True,709037,8608,6089,TRANSFER,17.64,107
254,cycle,True,709558,8605,9967,TRANSFER,16.61,107
28,fan_in,True,710546,5491,2274,TRANSFER,3.29,107
301,cycle,True,711325,5355,5000,TRANSFER,17.29,108
62,fan_in,True,711646,7834,9044,TRANSFER,3.5,108
229,cycle,True,711709,9963,8361,TRANSFER,18.54,108
397,cycle,True,715996,3133,9288,TRANSFER,11.5,108
169,fan_in,True,716268,6925,7448,TRANSFER,3.82,108
263,cycle,True,716971,9606,9960,TRANSFER,17.85,108
370,cycle,True,720673,6772,7485,TRANSFER,15.15,109
28,fan_in,True,721846,9716,2274,TRANSFER,3.24,109
13,fan_in,True,722200,9984,9145,TRANSFER,3.42,109
128,fan_in,True,723011,9806,7973,TRANSFER,4.47,109
364,cycle,True,723055,1923,4421,TRANSFER,16.85,109
254,cycle,True,723248,8948,8605,TRANSFER,16.61,109
262,cycle,True,724115,9120,4515,TRANSFER,18.98,110
370,cycle,True,724264,8648,9361,TRANSFER,15.15,110
378,cycle,True,725190,9892,9310,TRANSFER,14.48,110
378,cycle,True,725194,3234,9892,TRANSFER,14.48,110
263,cycle,True,725588,9123,7664,TRANSFER,17.85,110
169,fan_in,True,725851,3925,7448,TRANSFER,3.39,110
254,cycle,True,726448,9799,3907,TRANSFER,16.61,110
62,fan_in,True,727825,7719,9044,TRANSFER,3.16,110
265,cycle,True,728902,9372,1294,TRANSFER,16.79,110
255,cycle,True,730957,4756,3151,TRANSFER,13.43,111
45,fan_in,True,731917,2993,9802,TRANSFER,4.32,111
378,cycle,True,732934,9310,9271,TRANSFER,14.48,111
263,cycle,True,732972,9960,7297,TRANSFER,17.85,111
28,fan_in,True,733174,2479,2274,TRANSFER,2.84,111
13,fan_in,True,734505,9995,9145,TRANSFER,3.38,111
263,cycle,True,736052,7664,9606,TRANSFER,17.85,111
255,cycle,True,738715,3151,9684,TRANSFER,13.43,112
262,cycle,True,739177,4515,5493,TRANSFER,18.98,112
101,fan_in,True,739389,8276,4945,TRANSFER,3.75,112
370,cycle,True,739469,7485,8648,TRANSFER,15.15,112
169,fan_in,True,740940,6295,7448,TRANSFER,4.39,112
364,cycle,True,741411,4421,9343,TRANSFER,16.85,112
370,cycle,True,743583,9116,6772,TRANSFER,15.15,112
364,cycle,True,744629,8008,9977,TRANSFER,16.85,113
370,cycle,True,746323,9361,9116,TRANSFER,15.15,113
265,cycle,True,746594,1294,1344,TRANSFER,16.79,113
13,fan_in,True,746623,9261,9145,TRANSFER,3.35,113
397,cycle,True,747842,5107,9877,TRANSFER,11.5,113
236,cycle,True,747881,9890,7235,TRANSFER,15.0,113
255,cycle,True,748329,5683,4756,TRANSFER,13.43,113
383,cycle,True,748673,7223,385,TRANSFER,14.1,113
45,fan_in,True,748806,7609,9802,TRANSFER,4.32,113
279,cycle,True,748917,6585,6455,TRANSFER,13.1,113
265,cycle,True,749600,9832,7099,TRANSFER,16.79,113
397,cycle,True,750058,3128,5107,TRANSFER,11.5,113
80,fan_in,True,750171,7833,9526,TRANSFER,3.22,113
236,cycle,True,751431,7235,2371,TRANSFER,15.0,114
101,fan_in,True,754486,7506,4945,TRANSFER,3.87,114
378,cycle,True,758870,9271,8056,TRANSFER,14.48,115
45,fan_in,True,760785,9295,9802,TRANSFER,4.32,115
13,fan_in,True,761195,7825,9145,TRANSFER,3.46,115
383,cycle,True,761957,7241,7223,TRANSFER,14.1,115
118,fan_in,True,762218,9393,8260,TRANSFER,3.78,115
80,fan_in,True,762357,9403,9526,TRANSFER,3.58,115
332,cycle,True,762399,7071,6721,TRANSFER,15.31,115
279,cycle,True,764484,6455,6492,TRANSFER,13.1,116
101,fan_in,True,765163,9740,4945,TRANSFER,3.07,116
236,cycle,True,766695,7850,9890,TRANSFER,15.0,116
9,fan_in,True,766830,9797,9967,TRANSFER,4.7,116
211,cycle,True,767674,6602,2879,TRANSFER,10.44,116
205,cycle,True,768454,9358,9206,TRANSFER,18.29,116
383,cycle,True,769138,6244,4909,TRANSFER,14.1,116
45,fan_in,True,770752,4719,9802,TRANSFER,4.32,117
262,cycle,True,771478,9967,8768,TRANSFER,18.98,117
236,cycle,True,771800,2371,7990,TRANSFER,15.0,117
80,fan_in,True,772128,8781,9526,TRANSFER,4.54,117
118,fan_in,True,776696,3691,8260,TRANSFER,4.25,117
262,cycle,True,777886,8768,9120,TRANSFER,18.98,118
262,cycle,True,777955,5493,9967,TRANSFER,18.98,118
279,cycle,True,778816,7494,5985,TRANSFER,13.1,118
279,cycle,True,781058,5985,6585,TRANSFER,13.1,118
9,fan_in,True,781093,1749,9967,TRANSFER,4.7,118
236,cycle,True,782030,7990,7850,TRANSFER,15.0,118
101,fan_in,True,783215,7577,4945,TRANSFER,3.83,118
211,cycle,True,783426,2879,1132,TRANSFER,10.44,118
332,cycle,True,784558,8894,7071,TRANSFER,15.31,119
205,cycle,True,785098,9206,9809,TRANSFER,18.29,119
80,fan_in,True,785451,7275,9526,TRANSFER,2.92,119
205,cycle,True,786784,9214,9358,TRANSFER,18.29,119
383,cycle,True,789258,385,6244,TRANSFER,14.1,119
118,fan_in,True,790124,8238,8260,TRANSFER,3.6,119
332,cycle,True,790669,1987,5237,TRANSFER,15.31,120
375,cycle,True,791622,9985,9344,TRANSFER,12.75,120
9,fan_in,True,791727,8221,9967,TRANSFER,4.7,120
375,cycle,True,791827,9887,9752,TRANSFER,12.75,120
383,cycle,True,793482,4909,7241,TRANSFER,14.1,120
211,cycle,True,795400,1132,9895,TRANSFER,10.44,120
161,fan_in,True,797076,9760,6032,TRANSFER,3.68,120
205,cycle,True,799997,8057,9214,TRANSFER,18.29,121
118,fan_in,True,800612,8702,8260,TRANSFER,4.46,121
332,cycle,True,802220,5237,8894,TRANSFER,15.31,121
289,cycle,True,803786,9763,8461,TRANSFER,13.5,121
161,fan_in,True,804296,9706,6032,TRANSFER,3.67,122
211,cycle,True,806295,6584,6602,TRANSFER,10.44,122
9,fan_in,True,806784,8934,9967,TRANSFER,4.7,122
140,fan_in,True,810143,1135,7834,TRANSFER,4.39,122
279,cycle,True,811014,6492,7494,TRANSFER,13.1,122
182,fan_in,True,811162,7425,6677,TRANSFER,3.37,123
105,fan_in,True,812309,1305,1027,TRANSFER,4.6,123
289,cycle,True,812331,8461,9623,TRANSFER,13.5,123
60,fan_in,True,813206,7922,7602,TRANSFER,2.98,123
211,cycle,True,816301,9895,6584,TRANSFER,10.44,123
205,cycle,True,816446,9809,8057,TRANSFER,18.29,123
303,cycle,True,816447,9809,8375,TRANSFER,14.63,123
119,fan_in,True,817993,3065,8299,TRANSFER,3.17,124
375,cycle,True,818095,9344,9531,TRANSFER,12.75,124
303,cycle,True,818211,8375,6957,TRANSFER,14.63,124
366,cycle,True,819889,3010,9338,TRANSFER,10.6,124
161,fan_in,True,821112,8731,6032,TRANSFER,3.71,124
332,cycle,True,821214,6721,1987,TRANSFER,15.31,124
140,fan_in,True,821470,508,7834,TRANSFER,4.04,124
303,cycle,True,822608,1368,9809,TRANSFER,14.63,124
182,fan_in,True,825307,4275,6677,TRANSFER,3.33,125
26,fan_in,True,826541,5376,3112,TRANSFER,4.71,125
60,fan_in,True,826749,9948,7602,TRANSFER,2.97,125
105,fan_in,True,827944,9906,1027,TRANSFER,4.64,125
303,cycle,True,829321,5527,1368,TRANSFER,14.63,125
366,cycle,True,830548,9554,3010,TRANSFER,10.6,125
228,cycle,True,831013,655,9834,TRANSFER,18.78,126
119,fan_in,True,832096,8794,8299,TRANSFER,2.66,126
224,cycle,True,832857,9518,1977,TRANSFER,19.18,126
289,cycle,True,833436,9623,9177,TRANSFER,13.5,126
161,fan_in,True,835309,9960,6032,TRANSFER,3.64,126
167,fan_in,True,836101,7951,1692,TRANSFER,3.3,126
140,fan_in,True,836358,6367,7834,TRANSFER,3.79,126
4,fan_in,True,837095,6522,9558,TRANSFER,3.22,126
366,cycle,True,837659,9125,9554,TRANSFER,10.6,126
60,fan_in,True,838992,9742,7602,TRANSFER,3.92,127
105,fan_in,True,839176,9860,1027,TRANSFER,4.54,127
228,cycle,True,840205,9859,7075,TRANSFER,18.78,127
26,fan_in,True,841973,9810,3112,TRANSFER,4.87,127
182,fan_in,True,842003,1269,6677,TRANSFER,3.27,127
113,fan_in,True,843014,2640,9701,TRANSFER,3.31,127
228,cycle,True,843857,9754,9859,TRANSFER,18.78,127
366,cycle,True,844279,9708,9125,TRANSFER,10.6,127
371,cycle,True,844632,9085,4333,TRANSFER,19.0,128
172,fan_in,True,844735,9890,4537,TRANSFER,3.16,128
375,cycle,True,844911,9531,9887,TRANSFER,12.75,128
167,fan_in,True,845194,595,1692,TRANSFER,3.3,128
140,fan_in,True,846140,7959,7834,TRANSFER,3.47,128
155,fan_in,True,846993,4657,9886,TRANSFER,3.48,128
303,cycle,True,847224,6957,5527,TRANSFER,14.63,128
157,fan_in,True,847515,528,9655,TRANSFER,3.65,128
208,cycle,True,848954,4133,7139,TRANSFER,15.64,128
224,cycle,True,849138,6237,9518,TRANSFER,19.18,128
119,fan_in,True,849995,3268,8299,TRANSFER,3.64,128
4,fan_in,True,850007,8571,9558,TRANSFER,3.78,128
289,cycle,True,850691,9177,9266,TRANSFER,13.5,128
105,fan_in,True,851967,7479,1027,TRANSFER,4.68,129
208,cycle,True,852174,5115,8396,TRANSFER,15.64,129
360,cycle,True,853670,7732,4869,TRANSFER,14.27,129
60,fan_in,True,853674,9982,7602,TRANSFER,4.13,129
113,fan_in,True,854293,6832,9701,TRANSFER,3.23,129
182,fan_in,True,857501,2030,6677,TRANSFER,3.29,129
26,fan_in,True,857634,2275,3112,TRANSFER,3.5,129
289,cycle,True,857680,9266,9763,TRANSFER,13.5,129
224,cycle,True,858462,1977,9337,TRANSFER,19.18,130
119,fan_in,True,859299,7057,8299,TRANSFER,3.8,130
167,fan_in,True,859435,2542,1692,TRANSFER,3.3,130
360,cycle,True,861692,4869,2831,TRANSFER,14.27,130
4,fan_in,True,862008,9438,9558,TRANSFER,3.08,130
173,fan_in,True,862216,8571,1019,TRANSFER,3.79,130
155,fan_in,True,862286,6939,9886,TRANSFER,3.48,130
208,cycle,True,862739,8396,4133,TRANSFER,15.64,130
288,cycle,True,863156,9405,5083,TRANSFER,12.56,130
228,cycle,True,863960,9834,9754,TRANSFER,18.78,130
157,fan_in,True,864114,5184,9655,TRANSFER,3.66,130
172,fan_in,True,864210,8223,4537,TRANSFER,4.31,130
375,cycle,True,864344,9752,9985,TRANSFER,12.75,130
209,cycle,True,865194,4438,8823,TRANSFER,11.1,131
366,cycle,True,866271,9338,9708,TRANSFER,10.6,131
26,fan_in,True,867930,8981,3112,TRANSFER,4.54,131
197,fan_in,True,868054,9965,6400,TRANSFER,3.64,131
224,cycle,True,868089,9876,6237,TRANSFER,19.18,131
113,fan_in,True,868526,1595,9701,TRANSFER,2.98,131
209,cycle,True,868897,8823,4649,TRANSFER,11.1,131
157,fan_in,True,871410,2699,9655,TRANSFER,3.65,132
155,fan_in,True,872196,2469,9886,TRANSFER,3.48,132
4,fan_in,True,872618,7919,9558,TRANSFER,3.32,132
224,cycle,True,873015,9337,9876,TRANSFER,19.18,132
173,fan_in,True,874464,9940,1019,TRANSFER,3.2,132
167,fan_in,True,874736,9271,1692,TRANSFER,3.3,132
172,fan_in,True,876013,8529,4537,TRANSFER,3.9,132
372,cycle,True,877903,8562,7655,TRANSFER,13.02,133
371,cycle,True,878951,7219,9085,TRANSFER,19.0,133
197,fan_in,True,880293,7955,6400,TRANSFER,4.43,133
360,cycle,True,881490,2890,3837,TRANSFER,14.27,133
288,cycle,True,881517,8995,9405,TRANSFER,12.56,133
388,cycle,True,883524,9948,9549,TRANSFER,16.77,133
113,fan_in,True,883615,9983,9701,TRANSFER,3.62,133
388,cycle,True,883616,6352,8162,TRANSFER,16.77,133
157,fan_in,True,884952,5233,9655,TRANSFER,3.59,134
288,cycle,True,885260,5230,7138,TRANSFER,12.56,134
325,cycle,True,885265,2713,8641,TRANSFER,10.18,134
155,fan_in,True,885542,6559,9886,TRANSFER,3.48,134
94,fan_in,True,886754,9953,5459,TRANSFER,4.82,134
209,cycle,True,887768,4649,7884,TRANSFER,11.1,134
172,fan_in,True,888319,2495,4537,TRANSFER,2.77,134
173,fan_in,True,889250,6791,1019,TRANSFER,3.47,134
372,cycle,True,889904,3858,6399,TRANSFER,13.02,134
372,cycle,True,890386,6399,8562,TRANSFER,13.02,134
360,cycle,True,890535,2831,2890,TRANSFER,14.27,134
77,fan_in,True,891065,9432,4935,TRANSFER,4.22,135
197,fan_in,True,891580,5957,6400,TRANSFER,4.2,135
388,cycle,True,891732,8162,9948,TRANSFER,16.77,135
290,cycle,True,892851,1045,5230,TRANSFER,17.62,135
388,cycle,True,893350,9549,9070,TRANSFER,16.77,135
209,cycle,True,894518,7884,9781,TRANSFER,11.1,135
228,cycle,True,894563,7075,655,TRANSFER,18.78,135
371,cycle,True,895186,4333,9401,TRANSFER,19.0,135
371,cycle,True,896200,4777,7219,TRANSFER,19.0,135
209,cycle,True,898214,9781,4438,TRANSFER,11.1,136
208,cycle,True,899472,7139,9961,TRANSFER,15.64,136
325,cycle,True,899695,4436,2503,TRANSFER,10.18,136
325,cycle,True,900222,2503,2713,TRANSFER,10.18,136
76,fan_in,True,900532,6736,5985,TRANSFER,4.02,136
372,cycle,True,901034,7655,9977,TRANSFER,13.02,136
208,cycle,True,901950,9961,5115,TRANSFER,15.64,136
94,fan_in,True,902539,7430,5459,TRANSFER,3.77,136
371,cycle,True,902729,9401,4777,TRANSFER,19.0,136
173,fan_in,True,903399,4823,1019,TRANSFER,3.76,136
388,cycle,True,904382,9070,6352,TRANSFER,16.77,137
312,cycle,True,905520,1701,7302,TRANSFER,11.68,137
325,cycle,True,906878,3111,4436,TRANSFER,10.18,137
288,cycle,True,907076,7138,8995,TRANSFER,12.56,137
197,fan_in,True,907269,6949,6400,TRANSFER,4.83,137
360,cycle,True,907362,3837,7732,TRANSFER,14.27,137
116,fan_in,True,907746,4208,8107,TRANSFER,4.31,137
77,fan_in,True,910199,1201,4935,TRANSFER,4.37,137
288,cycle,True,911643,5083,5230,TRANSFER,12.56,138
220,cycle,True,913382,2743,8139,TRANSFER,16.71,138
76,fan_in,True,913483,9402,5985,TRANSFER,3.97,138
333,cycle,True,913826,9619,7621,TRANSFER,16.27,138
94,fan_in,True,914373,3398,5459,TRANSFER,3.76,138
290,cycle,True,916036,7581,9299,TRANSFER,17.62,138
77,fan_in,True,917976,2299,4935,TRANSFER,4.41,139
116,fan_in,True,919235,4447,8107,TRANSFER,4.01,139
127,fan_in,True,922688,314,3941,TRANSFER,4.53,139
290,cycle,True,923164,3527,1045,TRANSFER,17.62,139
76,fan_in,True,924241,5005,5985,TRANSFER,4.08,140
206,cycle,True,927866,5929,5833,TRANSFER,11.27,140
94,fan_in,True,929892,9190,5459,TRANSFER,4.81,140
312,cycle,True,930516,2399,1701,TRANSFER,11.68,141
127,fan_in,True,931818,5268,3941,TRANSFER,4.53,141
116,fan_in,True,932459,6453,8107,TRANSFER,3.86,141
312,cycle,True,933232,7302,8975,TRANSFER,11.68,141
77,fan_in,True,936515,652,4935,TRANSFER,4.43,141
298,cycle,True,937845,3241,5657,TRANSFER,10.43,142
76,fan_in,True,938721,2631,5985,TRANSFER,3.82,142
298,cycle,True,939892,3422,3241,TRANSFER,10.43,142
395,cycle,True,939897,7945,9278,TRANSFER,18.79,142
220,cycle,True,939940,8139,5415,TRANSFER,16.71,142
220,cycle,True,940407,5415,7547,TRANSFER,16.71,142
325,cycle,True,941334,8641,3111,TRANSFER,10.18,142
312,cycle,True,942261,7264,2399,TRANSFER,11.68,142
372,cycle,True,943825,9977,3858,TRANSFER,13.02,142
333,cycle,True,943831,2305,5026,TRANSFER,16.27,142
244,cycle,True,945854,9452,9981,TRANSFER,10.36,143
116,fan_in,True,946418,8583,8107,TRANSFER,3.79,143
312,cycle,True,946863,8975,7264,TRANSFER,11.68,143
206,cycle,True,947726,4102,5929,TRANSFER,11.27,143
298,cycle,True,948960,4731,3422,TRANSFER,10.43,143
290,cycle,True,949099,9299,3527,TRANSFER,17.62,143
107,fan_in,True,949433,3296,9805,TRANSFER,3.5,143
127,fan_in,True,949977,8126,3941,TRANSFER,4.53,143
333,cycle,True,950041,1966,2305,TRANSFER,16.27,143
206,cycle,True,953152,5833,9979,TRANSFER,11.27,144
244,cycle,True,954111,522,7947,TRANSFER,10.36,144
290,cycle,True,955239,5230,7581,TRANSFER,17.62,144
298,cycle,True,955914,5657,9970,TRANSFER,10.43,144
5,fan_in,True,956338,8546,2494,TRANSFER,3.47,144
137,fan_in,True,956538,9120,724,TRANSFER,4.29,144
95,fan_in,True,960354,9961,4273,TRANSFER,3.32,145
220,cycle,True,960369,7547,4308,TRANSFER,16.71,145
206,cycle,True,961564,9979,4814,TRANSFER,11.27,145
220,cycle,True,961951,4308,2743,TRANSFER,16.71,145
127,fan_in,True,962837,3069,3941,TRANSFER,4.53,145
107,fan_in,True,962867,8249,9805,TRANSFER,3.44,145
292,cycle,True,963101,7396,9998,TRANSFER,14.77,145
36,fan_in,True,964692,5112,5760,TRANSFER,3.25,146
395,cycle,True,965676,9278,2733,TRANSFER,18.79,146
333,cycle,True,965769,5026,9619,TRANSFER,16.27,146
126,fan_in,True,965773,9975,8264,TRANSFER,4.02,146
137,fan_in,True,966539,1584,724,TRANSFER,3.12,146
333,cycle,True,967281,7621,1966,TRANSFER,16.27,146
206,cycle,True,967366,4814,4102,TRANSFER,11.27,146
5,fan_in,True,967878,8331,2494,TRANSFER,3.49,146
283,cycle,True,970755,7759,2456,TRANSFER,19.12,147
23,fan_in,True,971753,9954,2415,TRANSFER,3.91,147
244,cycle,True,972151,9865,522,TRANSFER,10.36,147
107,fan_in,True,973430,2051,9805,TRANSFER,3.46,147
283,cycle,True,975547,9565,7759,TRANSFER,19.12,147
95,fan_in,True,976514,3545,4273,TRANSFER,3.67,147
188,fan_in,True,976635,3177,1440,TRANSFER,4.12,147
292,cycle,True,977371,4542,7396,TRANSFER,14.77,148
186,fan_in,True,979849,9277,2245,TRANSFER,3.71,148
5,fan_in,True,979881,6932,2494,TRANSFER,3.31,148
283,cycle,True,981429,5153,8675,TRANSFER,19.12,148
137,fan_in,True,981587,9858,724,TRANSFER,4.65,148
36,fan_in,True,983033,7277,5760,TRANSFER,4.56,148
126,fan_in,True,983090,6427,8264,TRANSFER,4.34,148
337,cycle,True,983141,1851,8884,TRANSFER,14.55,148
64,fan_in,True,983778,6053,9183,TRANSFER,4.74,149
188,fan_in,True,983935,9084,1440,TRANSFER,3.92,149
293,cycle,True,985312,1880,8697,TRANSFER,10.94,149
337,cycle,True,985775,8884,2565,TRANSFER,14.55,149
19,fan_in,True,985792,7305,189,TRANSFER,3.14,149
23,fan_in,True,987551,1156,2415,TRANSFER,3.67,149
107,fan_in,True,987748,7549,9805,TRANSFER,3.65,149
361,cycle,True,988320,2673,6307,TRANSFER,16.42,149
95,fan_in,True,988501,9980,4273,TRANSFER,3.51,149
334,cycle,True,989223,3476,774,TRANSFER,18.65,149
36,fan_in,True,990252,8373,5760,TRANSFER,3.55,150
5,fan_in,True,990279,7333,2494,TRANSFER,3.47,150
136,fan_in,True,992411,7882,9949,TRANSFER,4.67,150
137,fan_in,True,993101,8025,724,TRANSFER,3.87,150
126,fan_in,True,993305,3245,8264,TRANSFER,4.22,150
186,fan_in,True,994402,9801,2245,TRANSFER,3.85,150
395,cycle,True,995040,2733,2686,TRANSFER,18.79,150
244,cycle,True,995097,7947,9452,TRANSFER,10.36,150
361,cycle,True,996928,1548,5430,TRANSFER,16.42,150
188,fan_in,True,997095,9638,1440,TRANSFER,3.18,151
95,fan_in,True,997422,741,4273,TRANSFER,3.39,151
293,cycle,True,997703,9980,9615,TRANSFER,10.94,151
292,cycle,True,997924,7126,9959,TRANSFER,14.77,151
337,cycle,True,998663,514,1851,TRANSFER,14.55,151
292,cycle,True,998666,9959,4542,TRANSFER,14.77,151
395,cycle,True,998800,9827,7945,TRANSFER,18.79,151
23,fan_in,True,999004,9989,2415,TRANSFER,3.71,151
64,fan_in,True,999910,6674,9183,TRANSFER,4.74,151
298,cycle,True,1001335,9970,4731,TRANSFER,10.43,151
212,cycle,True,1001570,914,4859,TRANSFER,13.15,151
292,cycle,True,1001716,9998,7126,TRANSFER,14.77,151
19,fan_in,True,1002682,4843,189,TRANSFER,3.45,151
212,cycle,True,1004325,9979,914,TRANSFER,13.15,152
126,fan_in,True,1004568,4095,8264,TRANSFER,3.32,152
395,cycle,True,1004798,2686,9827,TRANSFER,18.79,152
334,cycle,True,1005935,9655,2345,TRANSFER,18.65,152
36,fan_in,True,1006097,1119,5760,TRANSFER,4.12,152
293,cycle,True,1006864,2522,9980,TRANSFER,10.94,152
136,fan_in,True,1007603,9178,9949,TRANSFER,4.67,152
186,fan_in,True,1008313,9423,2245,TRANSFER,3.41,152
120,fan_in,True,1008889,7416,8238,TRANSFER,3.19,152
307,cycle,True,1010874,8376,8744,TRANSFER,16.07,153
361,cycle,True,1011363,5430,7712,TRANSFER,16.42,153
244,cycle,True,1012104,9981,9865,TRANSFER,10.36,153
188,fan_in,True,1014069,526,1440,TRANSFER,3.19,153
65,fan_in,True,1014314,3396,1892,TRANSFER,4.98,153
19,fan_in,True,1014557,7932,189,TRANSFER,3.1,153
64,fan_in,True,1014877,5723,9183,TRANSFER,4.74,153
283,cycle,True,1015272,8675,9565,TRANSFER,19.12,153
23,fan_in,True,1016678,5262,2415,TRANSFER,3.15,153
334,cycle,True,1018173,2345,7842,TRANSFER,18.65,154
67,fan_in,True,1018429,9723,8482,TRANSFER,2.75,154
212,cycle,True,1019076,4859,1809,TRANSFER,13.15,154
280,cycle,True,1020018,9847,1026,TRANSFER,15.3,154
47,fan_in,True,1020162,6049,9273,TRANSFER,4.1,154
136,fan_in,True,1020433,8918,9949,TRANSFER,4.67,154
186,fan_in,True,1020749,3197,2245,TRANSFER,3.85,154
300,cycle,True,1021150,9869,8918,TRANSFER,17.04,154
120,fan_in,True,1022774,8739,8238,TRANSFER,3.19,154
390,cycle,True,1023800,5622,7344,TRANSFER,10.81,154
19,fan_in,True,1025325,4609,189,TRANSFER,3.53,155
253,cycle,True,1025334,9844,9871,TRANSFER,12.02,155
64,fan_in,True,1025583,9181,9183,TRANSFER,4.74,155
18,fan_in,True,1026008,67,7824,TRANSFER,3.08,155
300,cycle,True,1026273,5709,9230,TRANSFER,17.04,155
307,cycle,True,1026310,7395,2564,TRANSFER,16.07,155
253,cycle,True,1026626,840,9522,TRANSFER,12.02,155
65,fan_in,True,1027847,1315,1892,TRANSFER,4.98,155
361,cycle,True,1028940,7712,2673,TRANSFER,16.42,155
307,cycle,True,1029936,2564,4495,TRANSFER,16.07,155
361,cycle,True,1030404,6307,1548,TRANSFER,16.42,156
199,fan_in,True,1031420,8248,795,TRANSFER,3.26,156
280,cycle,True,1034187,1026,9771,TRANSFER,15.3,156
120,fan_in,True,1034523,8420,8238,TRANSFER,3.19,156
283,cycle,True,1034976,2456,5153,TRANSFER,19.12,156
293,cycle,True,1035040,9615,1880,TRANSFER,10.94,156
136,fan_in,True,1035245,7957,9949,TRANSFER,4.67,156
47,fan_in,True,1035257,2570,9273,TRANSFER,4.14,156
67,fan_in,True,1035781,9916,8482,TRANSFER,4.58,156
135,fan_in,True,1036323,1327,3502,TRANSFER,3.84,156
334,cycle,True,1036396,774,9655,TRANSFER,18.65,156
300,cycle,True,1037538,9317,9869,TRANSFER,17.04,157
334,cycle,True,1037876,7842,3476,TRANSFER,18.65,157
280,cycle,True,1039069,9771,6003,TRANSFER,15.3,157
266,cycle,True,1040526,7718,3799,TRANSFER,13.75,157
337,cycle,True,1041007,6018,514,TRANSFER,14.55,157
65,fan_in,True,1041250,3147,1892,TRANSFER,4.98,157
18,fan_in,True,1041674,9954,7824,TRANSFER,4.36,157
293,cycle,True,1042559,8697,2522,TRANSFER,10.94,157
337,cycle,True,1042968,2565,6018,TRANSFER,14.55,157
67,fan_in,True,1045054,1826,8482,TRANSFER,3.56,158
135,fan_in,True,1045593,3735,3502,TRANSFER,3.49,158
266,cycle,True,1045701,3799,4549,TRANSFER,13.75,158
297,cycle,True,1046023,7947,6650,TRANSFER,18.64,158
63,fan_in,True,1046351,5019,1224,TRANSFER,3.92,158
266,cycle,True,1046724,9934,7718,TRANSFER,13.75,158
120,fan_in,True,1047865,909,8238,TRANSFER,3.19,158
367,cycle,True,1048398,3222,6175,TRANSFER,14.81,158
266,cycle,True,1048569,4549,9319,TRANSFER,13.75,158
276,cycle,True,1048600,4216,1433,TRANSFER,14.59,158
199,fan_in,True,1048698,7466,795,TRANSFER,2.91,158
47,fan_in,True,1048762,9003,9273,TRANSFER,3.65,158
390,cycle,True,1051810,9990,5622,TRANSFER,10.81,159
212,cycle,True,1051839,1809,5906,TRANSFER,13.15,159
212,cycle,True,1052142,5906,9979,TRANSFER,13.15,159
266,cycle,True,1052156,9319,9934,TRANSFER,13.75,159
18,fan_in,True,1052377,3451,7824,TRANSFER,3.34,159
65,fan_in,True,1054206,923,1892,TRANSFER,4.98,159
399,cycle,True,1055217,9084,9053,TRANSFER,13.63,159
390,cycle,True,1055983,3227,9990,TRANSFER,10.81,159
390,cycle,True,1055986,3921,3227,TRANSFER,10.81,159
311,cycle,True,1057011,9019,7803,TRANSFER,11.27,159
47,fan_in,True,1057553,2634,9273,TRANSFER,3.95,160
135,fan_in,True,1058191,2253,3502,TRANSFER,4.0,160
300,cycle,True,1058416,8918,5709,TRANSFER,17.04,160
199,fan_in,True,1059316,8900,795,TRANSFER,3.34,160
63,fan_in,True,1060363,9117,1224,TRANSFER,4.27,160
399,cycle,True,1062503,9053,5687,TRANSFER,13.63,160
67,fan_in,True,1063645,8919,8482,TRANSFER,2.87,160
307,cycle,True,1063716,8744,7395,TRANSFER,16.07,160
306,cycle,True,1066535,9792,1449,TRANSFER,15.27,161
171,fan_in,True,1068060,4464,976,TRANSFER,2.61,161
373,cycle,True,1068344,6142,1193,TRANSFER,10.64,161
18,fan_in,True,1069464,4286,7824,TRANSFER,4.39,161
307,cycle,True,1070245,4495,8376,TRANSFER,16.07,161
280,cycle,True,1071938,6003,8051,TRANSFER,15.3,162
199,fan_in,True,1072289,9962,795,TRANSFER,2.85,162
135,fan_in,True,1073368,3063,3502,TRANSFER,2.66,162
253,cycle,True,1074629,6675,9844,TRANSFER,12.02,162
367,cycle,True,1075735,6175,1210,TRANSFER,14.81,162
300,cycle,True,1075746,9230,9317,TRANSFER,17.04,162
63,fan_in,True,1076499,9902,1224,TRANSFER,3.59,162
280,cycle,True,1076543,8051,9847,TRANSFER,15.3,162
367,cycle,True,1076583,9883,9701,TRANSFER,14.81,162
399,cycle,True,1077827,8680,8959,TRANSFER,13.63,163
0,fan_in,True,1077962,9810,9997,TRANSFER,4.2,163
